"Cool!  Ok, Jen, let's get a App webinar on the books in late July. Coordinate their calendars for date and give us enough time to promote. Typical webinar invitation email for all Cps (app list), landing page. Content: TBD,can use the App guidelines for Cps that Hanna, Virlina, and I created. It would be a you've heard about it, hopefully downloaded it, now let's talk about how to get the most out of it""""",Low-A
"This morning on the leadership team call, we talked about our larger need for a Herrmann file sharing system. Implementation of DatAnywhere has been less than successful so far, and Karim and I are lobbying for a more accessible file sharing system. Dropbox is OK, but we're voting for Box. Dorothy and John will review some options. It may mean that DatAnywhere is the right solution at the end of the day, in which case, this images.herrmann will be a moot point.   That (choosing a file share system) is a parallel work stream to what I've asked though, because I don't want our longer term goals to prevent immediate accessibility.   Does that make sense?",Low-A
See attached.,Low-A
"I defer to Christina as our Lead Designer to decide who now has permissions to redesign and alter marketing and product material, and what technology platform they use.   In my opinion, Microsoft Word, though widely available, does not support professional design specs. Now that we have Christina, we don't need to democratize the creation of any designed material – marketing or product. MS Word and the other Office products are great for providing mock ups to Christina, but final production should be done using the tools she uses.",Low-A
"Great news! Thank you for sharing, Maria!",Low-A
"All, I wanted to reiterate how much I appreciate you all participating in this important CUSTOMER JOURNEY exercise this week. Especially to Lez, your input and expertise was so valuable, and I wish we could keep you in the States for longer!  I will work on a full write up for the entire company (and Global!) to make them aware of the great work we are doing, and also, I will make sure that this work does not stop. We purposefully ignored certain areas (attraction and sales process, the rest of the CP journey, inspiring our thinkers and CP's to promote and market Herrmann themselves, the HUB experience) so we can give them the full attention they deserve. I have already talked to some Sales team members, including Dominic, and they are VERY excited about this work, and some will be joining us as we dig deeper into the customer journey.   You'll hear from me more after my vacation next week.",Low-A
"Bowman, can you please make a quick copy change on the website today?",Low-A
"For these thinker submissions, we need to decide on a process so we don't look disorganized in our follow ups to thinker questions. Typically, this would go to Service, but since it's an easy look-up, the first person on this email who can handle it could reply all – got it"" and then CC service on the response?  What do you (all) think?""",Low-A
They are all so different; it's hard to give a preference.,Low-A
"Thanks Tracy! Can you please load these into Basecamp? We are in the phase of compiling all the website resources mentioned in the book so we can decide which need reformatting, etc.   Marla, Danny will reach out to you about the CEO country data.",Low-A
"Hey Bowman, do you have any detail on the projects to provide (did you submit an invoice on Friday)?  After talking to people on his team, Karim wants to bring you in for specific projects, only, and to have complete visibility into them. His budgets very tight, and he's very mindful of the time each person spends in Product. He will expect to see reduced hours going towards Product, and he will likely questions the hours spent in Product if he doesn't know what they are for.  We will keep you busy in Marketing, and I still need the hourly detail.",Low-A
